1571,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(live)","US maxi-single (1991)"
1572,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(live)","US maxi-single (1991)"
1573,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(live)","US maxi-single (1991)"
1574,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(live) (" Billy Roberts " cover)","US maxi-single (1991)"
1575,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(William Orbit dub)","US maxi-single (1991)"
1576,https://en.wikipedia.org/wiki/%22Killer%22_(1990),""Killer" Peter Rauhofer remix part one)","US maxi-single (2005)"
1577,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Peter Rauhofer remix part two)","US maxi-single (2005)"
1578,https://en.wikipedia.org/wiki/%22Killer%22_(1990),""Killer" Morel 's Pink Noise vocal mix)","US maxi-single (2005)"
1579,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(DJ Monk remix)","US maxi-single (2005)"
1580,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Jim Albert's Loneliness is the Killer mix)","US maxi-single (2005)"
1581,https://en.wikipedia.org/wiki/%22Killer%22_(1990),""Crazy" Ananda Project vocal mix)","US maxi-single (2005)"
1582,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Orange Factory mix)","US maxi-single (2005)"
1583,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(English edit)","Track listing"
1584,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Ligosa Mix)","Track listing"
1585,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(P.M.","Track listing"
1586,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"Dawn Remix)","Track listing"
1587,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Video Edit) 4:08",""Killer" (Germany release)"
1588,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Radio Edit) 4:01",""Killer" (Germany release)"
1589,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Killer Mix) 5:56",""Killer" (Germany release)"
1590,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Original Mix) 6:15",""Killer" (Germany release)"
1591,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(UK Radio Edit) 3:25",""Killer" (US release)"
1592,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Radio Edit) 4:00",""Killer" (US release)"
1593,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(2000) 5:52",""Killer" (US release)"
1594,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Trevor & Simon Remix) 6:50",""Killer" (US release)"
1595,https://en.wikipedia.org/wiki/%22Killer%22_(1990),""Killer" Lost Witness Remix)",""Killer" (US release)"
1596,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Joe Fandango Remix) 7:11",""Killer" (US release)"
1597,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Video Edit) 4:06",""Killer" (US release)"
1598,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(UK Radio Edit) 3:28",""Killer" CD 1 (UK release)"
1599,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lost Witness Remix) 7:48",""Killer" CD 1 (UK release)"
1600,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lock 'n Load Remix) 8:25",""Killer" CD 1 (UK release)"
1601,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Killer 2000 Mix) 5:55",""Killer" CD 2 (UK release)"
1602,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Trevor Reilly & Simon Foy Remix) 6:52",""Killer" CD 2 (UK release)"
1603,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Joe Fandango Remix) 7:11",""Killer" CD 2 (UK release)"
1604,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(UK Radio Edit) 4:02",""Killer" (The remixes) (Canada release)"
1605,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Joe Fandango Remix) 7:16",""Killer" (The remixes) (Canada release)"
1606,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lost Witness Remix) 7:49",""Killer" (The remixes) (Canada release)"
1607,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lock N' Load Remix) 8:29",""Killer" (The remixes) (Canada release)"
1608,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Joe Fandango Dub) 5:27",""Killer" (The remixes) (Canada release)"
1609,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lost Witness Dub) 7:45",""Killer" (The remixes) (Canada release)"
1610,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Trevor & Simon Remix) 8:57",""Killer" (The remixes) (Canada release)"
1611,https://en.wikipedia.org/wiki/%22Killer%22_(1990),""Killer" Gareth Jones Radio)",""Killer" (The remixes) (Canada release)"
1612,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(UK Radio Edit) 3:26",""Killer 2000" (Australia release)"
1613,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Killer 2000 Mix) 5:51",""Killer 2000" (Australia release)"
1614,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lost Witness Vocal Remix) 7:45",""Killer 2000" (Australia release)"
1615,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Lock 'n Load Vocal Remix) 8:23",""Killer 2000" (Australia release)"
1616,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Trevor & Simon Remix) 6:50",""Killer 2000" (Australia release)"
1617,https://en.wikipedia.org/wiki/%22Killer%22_(1990),"(Joe Fandango Mix) 7:11",""Killer 2000" (Australia release)"
1618,https://en.wikipedia.org/wiki/%22King_Christian%22," "Ending" – 2:01","Track listingOriginal release"
1619,https://en.wikipedia.org/wiki/%22King_Christian%22,"No" – 4:53","Track listingOriginal release"
1620,https://en.wikipedia.org/wiki/%22King_Christian%22,""Mica" – 2:58","Track listingOriginal release"
1621,https://en.wikipedia.org/wiki/%22King_Christian%22,""Saliva" – 4:08","Track listingOriginal release"
1622,https://en.wikipedia.org/wiki/%22King_Christian%22,""King Christian" – 4:24","Track listingOriginal release"
1623,https://en.wikipedia.org/wiki/%22King_Christian%22,""Her Voice Is Beyond Her Years" – 4:24","Track listingOriginal release"
1624,https://en.wikipedia.org/wiki/%22King_Christian%22,""156" – 4:46","Track listingOriginal release"
1625,https://en.wikipedia.org/wiki/%22King_Christian%22,""Symmetry" – 5:18","Track listingOriginal release"
1626,https://en.wikipedia.org/wiki/%22King_Christian%22,""Comforting Sounds" – 8:44","Track listingOriginal release"
1627,https://en.wikipedia.org/wiki/%22King_Christian%22,"No" and rewind past 0:00.","Track listingOriginal release"
1628,https://en.wikipedia.org/wiki/%22King_Christian%22,"Bonus tracks on first reissue","Track listingOriginal release"
1629,https://en.wikipedia.org/wiki/%22King_Christian%22," "She Came Home for Christmas" – 4:01","Track listingOriginal release"
1630,https://en.wikipedia.org/wiki/%22King_Christian%22,""I Should Have Been a Tsin-Tsi (For You)" – 2:01","Track listingOriginal release"
1631,https://en.wikipedia.org/wiki/%22King_Christian%22,"This version did not include the hidden track "Ending", but added 2 bonus tracks (which are versions unique to this record).","Track listingOriginal release"
1632,https://en.wikipedia.org/wiki/%22King_Christian%22,"It is identifiable by a slightly different cover where the text has a white border, and an expanded booklet with full-page photographs of the band members.","Track listingOriginal release"
1633,https://en.wikipedia.org/wiki/%22King_Christian%22,"The disc is reflective, not totally white like the original release.","Track listingOriginal release"
1634,https://en.wikipedia.org/wiki/%22King_Christian%22,"2007 reissue bonus disc","Track listingOriginal release"
1635,https://en.wikipedia.org/wiki/%22King_Christian%22,""Half The World Is Watching Me" (studio outtake) – 3:04","Track listingOriginal release"
1636,https://en.wikipedia.org/wiki/%22King_Christian%22,""Her Voice Is Beyond Her Years" (live) – 3:18","Track listingOriginal release"
1637,https://en.wikipedia.org/wiki/%22King_Christian%22,""Mica" (live) – 3:42","Track listingOriginal release"
1638,https://en.wikipedia.org/wiki/%22King_Christian%22,""Wheels Over Me" (live) – 2:42","Track listingOriginal release"
1639,https://en.wikipedia.org/wiki/%22King_Christian%22,""Wherever" (live) – 5:31","Track listingOriginal release"
1640,https://en.wikipedia.org/wiki/%22King_Christian%22,""156" (Cubase demo) – 5:22","Track listingOriginal release"
1641,https://en.wikipedia.org/wiki/%22King_Christian%22,""Quietly" (demo) – 3:29","Track listingOriginal release"
1642,https://en.wikipedia.org/wiki/%22King_Christian%22,"(demo) – 7:48","Track listingOriginal release"
1643,https://en.wikipedia.org/wiki/%22King_Christian%22,"PersonnelMewAdditional personnel","Track listingOriginal release"
1644,https://en.wikipedia.org/wiki/%22King_Christian%22,"Tim Christensen - Mellotron","Track listingOriginal release"
1645,https://en.wikipedia.org/wiki/%22King_Christian%22,"Klaus Nielson - synthesizers (tracks 1, 4, 6, 7)","Track listingOriginal release"
1646,https://en.wikipedia.org/wiki/%22King_Christian%22,"Mads Hyhne and Kasper Tranberg - horns","Track listingOriginal release"
1647,https://en.wikipedia.org/wiki/%22King_Christian%22,"Flemming Rasmussen and Morten Sidenius - co-producer","Track listingOriginal release"
1648,https://en.wikipedia.org/wiki/%22King_Christian%22,"Flemming Rasmussen - engineer, mixer","Track listingOriginal release"
1649,https://en.wikipedia.org/wiki/%22King_Christian%22,"Jan Eliasson and Morten Bue - mastering engineer","Track listingOriginal release"
1650,https://en.wikipedia.org/wiki/%22Kiss_Me%22,"Released: 13 January 1999","Sex"
1651,https://en.wikipedia.org/wiki/%22Kiss_Me%22,"Released: 13 January 1999","Released: 13 September 1999Kiss MeStudio album by E-RoticReleased3 March 1999GenreEurodanceLanguageEnglishLabelBros MusicProducerDavid Brandes, Felix GauderE-Rotic chronologyGreatest Tits(1998)Kiss Me(1999)Gimme, Gimme, Gimme(2000)Singles from Kiss Me"
1652,https://en.wikipedia.org/wiki/%22Kiss_Me%22,"Released: 26 August 1999","Released: 13 September 1999Kiss MeStudio album by E-RoticReleased3 March 1999GenreEurodanceLanguageEnglishLabelBros MusicProducerDavid Brandes, Felix GauderE-Rotic chronologyGreatest Tits(1998)Kiss Me(1999)Gimme, Gimme, Gimme(2000)Singles from Kiss Me"
1653,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Mambo No.","Sex"
1654,https://en.wikipedia.org/wiki/%22Kiss_Me%22,"Sex" (radio edit) – 3:03","Sex"
1655,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Temple of Love" – 3:17","Sex"
1656,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Give a Little Love" – 3:55","Sex"
1657,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Don't Talk Dirty to Me" – 3:24","Sex"
1658,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Oh Nick Please Not So Quick" – 3:20","Sex"
1659,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Wild and Strong" – 4:18","Sex"
1660,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Sam" – 3:26","Sex"
1661,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Do It All Night" – 3:46","Sex"
1662,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Dance with the Vamps" – 3:57","Sex"
1663,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Dr. Love" – 3:14","Sex"
1664,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Makin' Love in the Sun" – 3:56","Sex"
1665,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Wish You Were Here" – 3:12","Sex"
1666,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Oh Nick Please Not So Quick" (flute version) – 3:32","Sex"
1667,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Mambo No.","Sex"
1668,https://en.wikipedia.org/wiki/%22Kiss_Me%22,"Sex" (extended version) – 4:59","Sex"
1669,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Sam" (extended version) – 6:05","Sex"
1670,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Kiss Me" – 3:24","Kiss Me"
1671,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Temple of Love" – 3:17","Kiss Me"
1672,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Give a Little Love" – 3:55","Kiss Me"
1673,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Don't Talk Dirty to Me" – 3:24","Kiss Me"
1674,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Oh Nick Please Not So Quick" – 3:20","Kiss Me"
1675,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Wild and Strong" – 4:18","Kiss Me"
1676,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Sam" – 3:26","Kiss Me"
1677,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Do It All Night" – 3:46","Kiss Me"
1678,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Dance with the Vamps" – 3:57","Kiss Me"
1679,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Dr. Love" – 3:14","Kiss Me"
1680,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Makin' Love in the Sun" – 3:56","Kiss Me"
1681,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Wish You Were Here" – 3:12","Kiss Me"
1682,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Oh Nick Please Not So Quick" (flute version) – 3:32","Kiss Me"
1683,https://en.wikipedia.org/wiki/%22Kiss_Me%22,""Kiss Me" (extended version) – 6:24","Kiss Me"
1684,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"^","References"
1685,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"Kenney, Michael (September 9, 1995).","References"
1686,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,""Sue Grafton savors the making of the mystery".","References"
1687,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"The Boston Globe.","References"
1688,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"^","References"
1689,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"Stassel, Stephanie (April 3, 2000).","References"
1690,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,""Southern California's Intrepid Alphabet Sleuth; Sue Grafton's bestselling mysteries--each titled with a different letter--feature her smart-alecky but down-to-earth alter ego, Kinsey Millhone".","References"
1691,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"Los Angeles Times.","References"
1692,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"p. E1.","References"
1693,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"^Cowles, Gregory (January 5, 2018).","References"
1694,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,""Before Sue Grafton Was a Star: Inside the List".","References"
1695,https://en.wikipedia.org/wiki/%22L%22_Is_for_Lawless,"New York Times Books .","References"
1696,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"^","References"
1697,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"Kenney, Michael (September 9, 1995).","References"
1698,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,""Sue Grafton savors the making of the mystery".","References"
1699,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"The Boston Globe.","References"
1700,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"^","References"
1701,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"Stassel, Stephanie (April 3, 2000).","References"
1702,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,""Southern California's Intrepid Alphabet Sleuth; Sue Grafton's bestselling mysteries--each titled with a different letter--feature her smart-alecky but down-to-earth alter ego, Kinsey Millhone".","References"
1703,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"Los Angeles Times.","References"
1704,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"p. E1.","References"
1705,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"^Cowles, Gregory (January 5, 2018).","References"
1706,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,""Before Sue Grafton Was a Star: Inside the List".","References"
1707,https://en.wikipedia.org/wiki/%22L%22_is_for_Lawless,"New York Times Books .","References"
1708,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (radio edit)","UK CD single"
1709,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Norman Cook remix)","UK CD single"
1710,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (radio edit)","UK enhanced CD single"
1711,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (original)","UK enhanced CD single"
1712,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Norman Cook remix)","UK enhanced CD single"
1713,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (enhanced video)","UK enhanced CD single"
1714,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (radio edit)","Australian CD single"
1715,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (original)","Australian CD single"
1716,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Norman Cook remix)","Australian CD single"
1717,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (original) – 9:26","US maxi-CD single"
1718,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Norman Cook remix) – 6:18","US maxi-CD single"
1719,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Norman Cook dub) – 6:42","US maxi-CD single"
1720,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""Lazy" (Peace Division dub) – 9:20","US maxi-CD single"
1721,https://en.wikipedia.org/wiki/%22Lazy%22_X-Press_2,""AC/DC" (Gangbanger mix) – 9:26","US maxi-CD single"
1722,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"ab","See alsoReferences"
1723,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Зональная выставка "Ленинград".","See alsoReferences"
1724,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Л., Художник РСФСР, 1965.","See alsoReferences"
1725,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"252 C.","See alsoReferences"
1726,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1727,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Колесова О. Две тысячи встреч.","See alsoReferences"
1728,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"На выставке «Ленинград» // Ленинградская правда, 1964, 4 ноября.","See alsoReferences"
1729,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"abcde","See alsoReferences"
1730,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Зональная выставка "Ленинград.","See alsoReferences"
1731,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Л., Художник РСФСР, 1965.","See alsoReferences"
1732,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"252 C.","See alsoReferences"
1733,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1734,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Вьюнова И. Главный герой - современник // Искусство, 1965, № 3.","See alsoReferences"
1735,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"C.6-10.","See alsoReferences"
1736,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1737,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Молдавский Д.","See alsoReferences"
1738,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),""Ленинград".","See alsoReferences"
1739,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"На зональных художественных выставках // Литературная Россия, 27 ноября 1964.","See alsoReferences"
1740,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1741,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Копелян Г. Удачи и просчёты молодых.","See alsoReferences"
1742,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"О Зональной выставке "Ленинград" // Смена, 28 ноября 1964.","See alsoReferences"
1743,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1744,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Аникушин М. Солнце на полотнах // Ленинградская правда, 3 ноября 1964 года.","See alsoReferences"
1745,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1746,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Художники народов СССР.","See alsoReferences"
1747,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Биобиблиографический словарь.","See alsoReferences"
1748,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Т.","See alsoReferences"
1749,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"1-4.. М., Искусство, 1970–1995.","See alsoReferences"
1750,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1751,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Time for Change: The Art of 1960–1985 in the Soviet Union.","See alsoReferences"
1752,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Saint Petersburg: State Russian Museum, 2006. p. 373.","See alsoReferences"
1753,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"^","See alsoReferences"
1754,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Sergei V. Ivanov.","See alsoReferences"
1755,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Unknown Socialist Realism: The Leningrad School.","See alsoReferences"
1756,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"Saint Petersburg: NP-Print Edition, 2007. pp.","See alsoReferences"
1757,https://en.wikipedia.org/wiki/%22Leningrad%22_zonal_art_exhibition_(1964),"416–417.","See alsoReferences"
1758,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2006 — "Let's Eat at Home.","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1759,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"Recipes by Julia Vysotskaya"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1760,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2007 — "Let's Eat at Home all Year Round"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1761,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2007 — "Gloss"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1762,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2008 — "Let's Eat at Home Every Day"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1763,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2008 — "Tasty Notes"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1764,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2009 — "I Eat, I Run, I Live"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1765,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2010 — "Cooking for Kids of All Ages"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1766,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2010 — "New Year Recipes"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1767,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2011 — "One, Two and Ready"","Julia Vysotskaya's first book of "Let's Eat at Home" recipes came out in December, 2005."
1768,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2007 - "Let's Eat at Home!"","DVD"
1769,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2009 – "The Party Starts in the Kitchen"","DVD"
1770,https://en.wikipedia.org/wiki/%22Let%27s_Eat_at_Home!%22,"2009 – "Picnics"","DVD"
1771,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"^","References"
1772,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"Don Dwiggins.","References"
1773,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"They flew the Bendix Race: the history of the competition for the Bendix Trophy.","References"
1774,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"^","References"
1775,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"Sport Aviation.","References"
1776,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"March 1959.","References"
1777,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"^","References"
1778,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"Bryan Zinn, EAA 184133, Grandson of Vic Zinn, witness to runaway plane incident which damaged aircraft circa 1981.","References"
1779,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"^","References"
1780,https://en.wikipedia.org/wiki/%22Little_Audrey%22,"Thomas G. Matowitz, Jr. Cleveland's Legacy of Flight.","References"
1781,https://en.wikipedia.org/wiki/%22Lord%22_George_Sanger,"^Oxford Dictionary of National Biography gives Sanger's date of birth as "23 December probably in 1825".","Notes"
1782,https://en.wikipedia.org/wiki/%22Lord%22_George_Sanger," In his autobiography, Sanger gave the date "December 23rd, 1827".","Notes"
1783,https://en.wikipedia.org/wiki/%22Low_Tax%22_Looper,"Looper had arbitrarily increased the tax assessment on the property of a person who would not contribute to his political campaign fund;","In October 1998, after Looper had been arrested and jailed for the murder of Tommy Burks, the Putnam County attorney and ten citizens filed petitions to oust him from the office of tax assessor."
1784,https://en.wikipedia.org/wiki/%22Low_Tax%22_Looper,"Looper had failed to enter assessments on certain parcels of property;","In October 1998, after Looper had been arrested and jailed for the murder of Tommy Burks, the Putnam County attorney and ten citizens filed petitions to oust him from the office of tax assessor."
1785,https://en.wikipedia.org/wiki/%22Low_Tax%22_Looper,"Looper had removed a parcel from the tax roll with the intent of preventing the property owner from serving as a county public official or running for public office;","In October 1998, after Looper had been arrested and jailed for the murder of Tommy Burks, the Putnam County attorney and ten citizens filed petitions to oust him from the office of tax assessor."
1786,https://en.wikipedia.org/wiki/%22Low_Tax%22_Looper,"Looper had failed to deliver property tax rolls to the county trustee as required by law;","In October 1998, after Looper had been arrested and jailed for the murder of Tommy Burks, the Putnam County attorney and ten citizens filed petitions to oust him from the office of tax assessor."
1787,https://en.wikipedia.org/wiki/%22Low_Tax%22_Looper,"Looper erroneously classified certain property as falling under the state's Agricultural, Forest, and Open Space Land Act in order to obtain a benefit under that law; and","In October 1998, after Looper had been arrested and jailed for the murder of Tommy Burks, the Putnam County attorney and ten citizens filed petitions to oust him from the office of tax assessor."
